Price_Date,States,Commodity,Price
01-Dec-16,Delhi,Mango,8400.00
30-Nov-16,Delhi,Mango,8400.00
30-Nov-16,Delhi,Mango,9000.00
29-Nov-16,Delhi,Mango,8400.00
29-Nov-16,Delhi,Mango,9000.00
26-Nov-16,Delhi,Mango,9000.00
25-Nov-16,Delhi,Mango,9000.00
24-Nov-16,Delhi,Mango,9000.00
23-Nov-16,Delhi,Mango,9000.00
22-Nov-16,Delhi,Mango,9000.00
21-Nov-16,Delhi,Mango,9000.00
19-Nov-16,Delhi,Mango,9000.00
18-Nov-16,Delhi,Mango,9000.00
17-Nov-16,Delhi,Mango,9000.00
16-Nov-16,Delhi,Mango,9000.00
08-Sep-16,Delhi,Mango,3400.00
08-Sep-16,Delhi,Mango,4533.00
07-Sep-16,Delhi,Mango,3400.00
07-Sep-16,Delhi,Mango,4533.00
06-Sep-16,Delhi,Mango,3400.00
06-Sep-16,Delhi,Mango,4533.00
05-Sep-16,Delhi,Mango,3400.00
05-Sep-16,Delhi,Mango,4533.00
03-Sep-16,Delhi,Mango,3000.00
03-Sep-16,Delhi,Mango,4533.00
02-Sep-16,Delhi,Mango,3000.00
02-Sep-16,Delhi,Mango,4533.00
01-Sep-16,Delhi,Mango,4533.00
31-Aug-16,Delhi,Mango,4533.00
30-Aug-16,Delhi,Mango,4286.00
30-Aug-16,Delhi,Mango,3000.00
30-Aug-16,Delhi,Mango,4521.00
29-Aug-16,Delhi,Mango,3786.00
29-Aug-16,Delhi,Mango,3896.00
29-Aug-16,Delhi,Mango,3625.00
27-Aug-16,Delhi,Mango,3786.00
27-Aug-16,Delhi,Mango,3896.00
27-Aug-16,Delhi,Mango,3625.00
26-Aug-16,Delhi,Mango,3786.00
26-Aug-16,Delhi,Mango,3896.00
26-Aug-16,Delhi,Mango,3625.00
25-Aug-16,Delhi,Mango,3786.00
25-Aug-16,Delhi,Mango,3896.00
25-Aug-16,Delhi,Mango,3625.00
24-Aug-16,Delhi,Mango,2929.00
24-Aug-16,Delhi,Mango,3625.00
23-Aug-16,Delhi,Mango,2929.00
23-Aug-16,Delhi,Mango,3794.00
23-Aug-16,Delhi,Mango,3625.00
22-Aug-16,Delhi,Mango,2929.00
22-Aug-16,Delhi,Mango,3794.00
22-Aug-16,Delhi,Mango,3625.00
20-Aug-16,Delhi,Mango,2929.00
20-Aug-16,Delhi,Mango,3794.00
20-Aug-16,Delhi,Mango,3625.00
19-Aug-16,Delhi,Mango,2929.00
19-Aug-16,Delhi,Mango,3794.00
19-Aug-16,Delhi,Mango,2507.00
18-Aug-16,Delhi,Mango,2929.00
18-Aug-16,Delhi,Mango,3724.00
18-Aug-16,Delhi,Mango,2507.00
17-Aug-16,Delhi,Mango,2929.00
17-Aug-16,Delhi,Mango,3083.00
17-Aug-16,Delhi,Mango,2507.00
16-Aug-16,Delhi,Mango,2929.00
16-Aug-16,Delhi,Mango,3083.00
16-Aug-16,Delhi,Mango,2507.00
13-Aug-16,Delhi,Mango,2929.00
13-Aug-16,Delhi,Mango,3167.00
13-Aug-16,Delhi,Mango,2527.00
12-Aug-16,Delhi,Mango,2714.00
12-Aug-16,Delhi,Mango,3167.00
12-Aug-16,Delhi,Mango,2427.00
11-Aug-16,Delhi,Mango,2714.00
11-Aug-16,Delhi,Mango,3167.00
11-Aug-16,Delhi,Mango,2833.00
10-Aug-16,Delhi,Mango,2714.00
10-Aug-16,Delhi,Mango,3167.00
10-Aug-16,Delhi,Mango,2833.00
09-Aug-16,Delhi,Mango,2767.00
09-Aug-16,Delhi,Mango,2833.00
08-Aug-16,Delhi,Mango,2668.00
08-Aug-16,Delhi,Mango,2833.00
06-Aug-16,Delhi,Mango,2231.00
06-Aug-16,Delhi,Mango,2500.00
05-Aug-16,Delhi,Mango,1935.00
05-Aug-16,Delhi,Mango,2500.00
04-Aug-16,Delhi,Mango,2379.00
04-Aug-16,Delhi,Mango,2500.00
03-Aug-16,Delhi,Mango,2504.00
03-Aug-16,Delhi,Mango,2500.00
02-Aug-16,Delhi,Mango,2667.00
02-Aug-16,Delhi,Mango,2667.00
01-Aug-16,Delhi,Mango,2657.00
01-Aug-16,Delhi,Mango,3200.00
30-Jul-16,Delhi,Mango,2186.00
29-Jul-16,Delhi,Mango,2186.00
28-Jul-16,Delhi,Mango,2307.00
28-Jul-16,Delhi,Mango,2043.00
27-Jul-16,Delhi,Mango,1950.00
27-Jul-16,Delhi,Mango,1929.00
26-Jul-16,Delhi,Mango,1930.00
26-Jul-16,Delhi,Mango,1775.00
25-Jul-16,Delhi,Mango,1918.00
25-Jul-16,Delhi,Mango,1775.00
25-Jul-16,Delhi,Mango,1838.00
23-Jul-16,Delhi,Mango,5179.00
23-Jul-16,Delhi,Mango,2029.00
23-Jul-16,Delhi,Mango,1775.00
23-Jul-16,Delhi,Mango,1838.00
22-Jul-16,Delhi,Mango,5179.00
22-Jul-16,Delhi,Mango,2019.00
22-Jul-16,Delhi,Mango,1775.00
22-Jul-16,Delhi,Mango,1838.00
21-Jul-16,Delhi,Mango,5179.00
21-Jul-16,Delhi,Mango,1915.00
21-Jul-16,Delhi,Mango,1600.00
21-Jul-16,Delhi,Mango,1838.00
20-Jul-16,Delhi,Mango,5417.00
20-Jul-16,Delhi,Mango,1967.00
20-Jul-16,Delhi,Mango,1600.00
20-Jul-16,Delhi,Mango,1900.00
20-Jul-16,Delhi,Mango,1750.00
19-Jul-16,Delhi,Mango,5417.00
19-Jul-16,Delhi,Mango,1950.00
19-Jul-16,Delhi,Mango,1600.00
19-Jul-16,Delhi,Mango,1900.00
19-Jul-16,Delhi,Mango,1750.00
18-Jul-16,Delhi,Mango,5000.00
18-Jul-16,Delhi,Mango,1950.00
18-Jul-16,Delhi,Mango,1600.00
18-Jul-16,Delhi,Mango,1900.00
18-Jul-16,Delhi,Mango,1750.00
16-Jul-16,Delhi,Mango,4643.00
16-Jul-16,Delhi,Mango,1950.00
16-Jul-16,Delhi,Mango,1475.00
16-Jul-16,Delhi,Mango,1806.00
16-Jul-16,Delhi,Mango,1350.00
15-Jul-16,Delhi,Mango,4643.00
15-Jul-16,Delhi,Mango,2069.00
15-Jul-16,Delhi,Mango,1575.00
15-Jul-16,Delhi,Mango,1806.00
15-Jul-16,Delhi,Mango,1350.00
14-Jul-16,Delhi,Mango,4643.00
14-Jul-16,Delhi,Mango,2366.00
14-Jul-16,Delhi,Mango,1900.00
14-Jul-16,Delhi,Mango,1863.00
14-Jul-16,Delhi,Mango,1350.00
13-Jul-16,Delhi,Mango,4643.00
13-Jul-16,Delhi,Mango,2190.00
13-Jul-16,Delhi,Mango,2025.00
13-Jul-16,Delhi,Mango,1863.00
13-Jul-16,Delhi,Mango,1350.00
12-Jul-16,Delhi,Mango,4643.00
12-Jul-16,Delhi,Mango,2602.00
12-Jul-16,Delhi,Mango,2325.00
12-Jul-16,Delhi,Mango,1919.00
12-Jul-16,Delhi,Mango,1550.00
11-Jul-16,Delhi,Mango,4643.00
11-Jul-16,Delhi,Mango,3850.00
11-Jul-16,Delhi,Mango,2402.00
11-Jul-16,Delhi,Mango,2425.00
11-Jul-16,Delhi,Mango,1919.00
09-Jul-16,Delhi,Mango,4643.00
09-Jul-16,Delhi,Mango,3850.00
09-Jul-16,Delhi,Mango,2654.00
09-Jul-16,Delhi,Mango,2425.00
09-Jul-16,Delhi,Mango,1919.00
09-Jul-16,Delhi,Mango,1550.00
08-Jul-16,Delhi,Mango,4643.00
08-Jul-16,Delhi,Mango,3850.00
08-Jul-16,Delhi,Mango,2488.00
08-Jul-16,Delhi,Mango,1950.00
08-Jul-16,Delhi,Mango,1919.00
08-Jul-16,Delhi,Mango,1425.00
07-Jul-16,Delhi,Mango,4643.00
07-Jul-16,Delhi,Mango,3850.00
07-Jul-16,Delhi,Mango,2504.00
07-Jul-16,Delhi,Mango,1950.00
07-Jul-16,Delhi,Mango,1919.00
07-Jul-16,Delhi,Mango,1425.00
06-Jul-16,Delhi,Mango,4643.00
06-Jul-16,Delhi,Mango,3850.00
06-Jul-16,Delhi,Mango,2401.00
06-Jul-16,Delhi,Mango,1950.00
06-Jul-16,Delhi,Mango,1919.00
06-Jul-16,Delhi,Mango,1425.00
05-Jul-16,Delhi,Mango,4524.00
05-Jul-16,Delhi,Mango,3850.00
05-Jul-16,Delhi,Mango,2363.00
05-Jul-16,Delhi,Mango,1950.00
05-Jul-16,Delhi,Mango,1919.00
05-Jul-16,Delhi,Mango,1425.00
04-Jul-16,Delhi,Mango,4524.00
04-Jul-16,Delhi,Mango,2363.00
04-Jul-16,Delhi,Mango,1850.00
04-Jul-16,Delhi,Mango,1919.00
04-Jul-16,Delhi,Mango,1425.00
02-Jul-16,Delhi,Mango,4524.00
02-Jul-16,Delhi,Mango,3850.00
02-Jul-16,Delhi,Mango,2397.00
02-Jul-16,Delhi,Mango,1950.00
02-Jul-16,Delhi,Mango,1919.00
02-Jul-16,Delhi,Mango,1425.00
01-Jul-16,Delhi,Mango,4524.00
01-Jul-16,Delhi,Mango,3850.00
01-Jul-16,Delhi,Mango,2401.00
01-Jul-16,Delhi,Mango,1850.00
01-Jul-16,Delhi,Mango,1919.00
01-Jul-16,Delhi,Mango,1425.00
30-Jun-16,Delhi,Mango,4524.00
30-Jun-16,Delhi,Mango,3625.00
30-Jun-16,Delhi,Mango,1850.00
30-Jun-16,Delhi,Mango,1919.00
30-Jun-16,Delhi,Mango,1425.00
29-Jun-16,Delhi,Mango,4524.00
29-Jun-16,Delhi,Mango,3625.00
29-Jun-16,Delhi,Mango,1850.00
29-Jun-16,Delhi,Mango,1919.00
29-Jun-16,Delhi,Mango,1425.00
28-Jun-16,Delhi,Mango,4286.00
28-Jun-16,Delhi,Mango,2600.00
28-Jun-16,Delhi,Mango,1850.00
28-Jun-16,Delhi,Mango,2169.00
28-Jun-16,Delhi,Mango,1750.00
27-Jun-16,Delhi,Mango,4286.00
27-Jun-16,Delhi,Mango,2169.00
27-Jun-16,Delhi,Mango,1850.00
27-Jun-16,Delhi,Mango,2169.00
27-Jun-16,Delhi,Mango,1750.00
25-Jun-16,Delhi,Mango,4286.00
25-Jun-16,Delhi,Mango,2600.00
25-Jun-16,Delhi,Mango,1850.00
25-Jun-16,Delhi,Mango,2169.00
25-Jun-16,Delhi,Mango,1750.00
24-Jun-16,Delhi,Mango,4286.00
24-Jun-16,Delhi,Mango,2600.00
24-Jun-16,Delhi,Mango,1850.00
24-Jun-16,Delhi,Mango,2169.00
24-Jun-16,Delhi,Mango,1550.00
23-Jun-16,Delhi,Mango,4286.00
23-Jun-16,Delhi,Mango,2600.00
23-Jun-16,Delhi,Mango,1850.00
23-Jun-16,Delhi,Mango,2169.00
23-Jun-16,Delhi,Mango,1450.00
22-Jun-16,Delhi,Mango,3571.00
22-Jun-16,Delhi,Mango,2850.00
22-Jun-16,Delhi,Mango,1850.00
22-Jun-16,Delhi,Mango,2200.00
22-Jun-16,Delhi,Mango,1450.00
21-Jun-16,Delhi,Mango,3571.00
21-Jun-16,Delhi,Mango,2850.00
21-Jun-16,Delhi,Mango,2150.00
21-Jun-16,Delhi,Mango,2216.00
21-Jun-16,Delhi,Mango,1450.00
20-Jun-16,Delhi,Mango,3571.00
20-Jun-16,Delhi,Mango,2850.00
20-Jun-16,Delhi,Mango,2150.00
20-Jun-16,Delhi,Mango,2216.00
20-Jun-16,Delhi,Mango,1450.00
18-Jun-16,Delhi,Mango,4343.00
18-Jun-16,Delhi,Mango,2850.00
18-Jun-16,Delhi,Mango,1850.00
18-Jun-16,Delhi,Mango,2216.00
18-Jun-16,Delhi,Mango,1450.00
17-Jun-16,Delhi,Mango,4343.00
17-Jun-16,Delhi,Mango,1850.00
17-Jun-16,Delhi,Mango,2210.00
17-Jun-16,Delhi,Mango,1850.00
17-Jun-16,Delhi,Mango,2216.00
17-Jun-16,Delhi,Mango,1450.00
16-Jun-16,Delhi,Mango,4314.00
16-Jun-16,Delhi,Mango,1850.00
16-Jun-16,Delhi,Mango,2302.00
16-Jun-16,Delhi,Mango,2216.00
16-Jun-16,Delhi,Mango,1450.00
15-Jun-16,Delhi,Mango,4314.00
15-Jun-16,Delhi,Mango,2134.00
15-Jun-16,Delhi,Mango,2372.00
15-Jun-16,Delhi,Mango,1450.00
14-Jun-16,Delhi,Mango,4334.00
14-Jun-16,Delhi,Mango,2322.00
14-Jun-16,Delhi,Mango,2012.00
13-Jun-16,Delhi,Mango,4334.00
13-Jun-16,Delhi,Mango,2746.00
13-Jun-16,Delhi,Mango,1714.00
13-Jun-16,Delhi,Mango,2692.00
13-Jun-16,Delhi,Mango,3200.00
13-Jun-16,Delhi,Mango,2013.00
13-Jun-16,Delhi,Mango,1600.00
11-Jun-16,Delhi,Mango,4629.00
11-Jun-16,Delhi,Mango,2746.00
11-Jun-16,Delhi,Mango,1714.00
11-Jun-16,Delhi,Mango,2837.00
11-Jun-16,Delhi,Mango,4050.00
11-Jun-16,Delhi,Mango,2375.00
10-Jun-16,Delhi,Mango,4086.00
10-Jun-16,Delhi,Mango,2746.00
10-Jun-16,Delhi,Mango,1464.00
10-Jun-16,Delhi,Mango,2940.00
10-Jun-16,Delhi,Mango,4050.00
10-Jun-16,Delhi,Mango,2400.00
09-Jun-16,Delhi,Mango,4405.00
09-Jun-16,Delhi,Mango,2786.00
09-Jun-16,Delhi,Mango,1464.00
09-Jun-16,Delhi,Mango,3003.00
09-Jun-16,Delhi,Mango,4050.00
09-Jun-16,Delhi,Mango,2400.00
08-Jun-16,Delhi,Mango,3858.00
08-Jun-16,Delhi,Mango,2786.00
08-Jun-16,Delhi,Mango,1464.00
08-Jun-16,Delhi,Mango,2970.00
08-Jun-16,Delhi,Mango,4050.00
08-Jun-16,Delhi,Mango,2288.00
07-Jun-16,Delhi,Mango,2786.00
07-Jun-16,Delhi,Mango,1464.00
07-Jun-16,Delhi,Mango,2970.00
07-Jun-16,Delhi,Mango,4050.00
07-Jun-16,Delhi,Mango,2288.00
06-Jun-16,Delhi,Mango,3774.00
06-Jun-16,Delhi,Mango,2786.00
06-Jun-16,Delhi,Mango,1464.00
06-Jun-16,Delhi,Mango,4800.00
04-Jun-16,Delhi,Mango,3768.00
04-Jun-16,Delhi,Mango,3359.00
04-Jun-16,Delhi,Mango,1464.00
04-Jun-16,Delhi,Mango,3220.00
04-Jun-16,Delhi,Mango,4800.00
03-Jun-16,Delhi,Mango,4386.00
03-Jun-16,Delhi,Mango,3359.00
03-Jun-16,Delhi,Mango,2143.00
03-Jun-16,Delhi,Mango,3340.00
03-Jun-16,Delhi,Mango,4800.00
02-Jun-16,Delhi,Mango,4386.00
02-Jun-16,Delhi,Mango,3359.00
02-Jun-16,Delhi,Mango,2143.00
02-Jun-16,Delhi,Mango,3389.00
02-Jun-16,Delhi,Mango,4800.00
01-Jun-16,Delhi,Mango,4660.00
01-Jun-16,Delhi,Mango,3359.00
01-Jun-16,Delhi,Mango,2143.00
01-Jun-16,Delhi,Mango,3286.00
01-Jun-16,Delhi,Mango,4800.00
31-May-16,Delhi,Mango,4694.00
31-May-16,Delhi,Mango,3430.00
31-May-16,Delhi,Mango,2143.00
31-May-16,Delhi,Mango,3442.00
31-May-16,Delhi,Mango,4300.00
30-May-16,Delhi,Mango,4694.00
30-May-16,Delhi,Mango,3430.00
30-May-16,Delhi,Mango,2143.00
30-May-16,Delhi,Mango,3094.00
30-May-16,Delhi,Mango,4300.00
28-May-16,Delhi,Mango,4686.00
28-May-16,Delhi,Mango,3644.00
28-May-16,Delhi,Mango,2071.00
28-May-16,Delhi,Mango,3254.00
28-May-16,Delhi,Mango,4600.00
27-May-16,Delhi,Mango,4681.00
27-May-16,Delhi,Mango,3644.00
27-May-16,Delhi,Mango,2464.00
27-May-16,Delhi,Mango,3143.00
27-May-16,Delhi,Mango,4600.00
26-May-16,Delhi,Mango,4314.00
26-May-16,Delhi,Mango,3553.00
26-May-16,Delhi,Mango,2143.00
26-May-16,Delhi,Mango,3306.00
26-May-16,Delhi,Mango,4600.00
25-May-16,Delhi,Mango,4303.00
25-May-16,Delhi,Mango,3553.00
25-May-16,Delhi,Mango,2143.00
25-May-16,Delhi,Mango,3300.00
25-May-16,Delhi,Mango,4625.00
24-May-16,Delhi,Mango,3675.00
24-May-16,Delhi,Mango,2143.00
24-May-16,Delhi,Mango,3361.00
24-May-16,Delhi,Mango,4625.00
23-May-16,Delhi,Mango,3065.00
23-May-16,Delhi,Mango,3497.00
23-May-16,Delhi,Mango,1893.00
23-May-16,Delhi,Mango,2889.00
21-May-16,Delhi,Mango,4076.00
21-May-16,Delhi,Mango,3997.00
21-May-16,Delhi,Mango,1893.00
21-May-16,Delhi,Mango,3329.00
20-May-16,Delhi,Mango,4015.00
20-May-16,Delhi,Mango,4140.00
20-May-16,Delhi,Mango,2321.00
20-May-16,Delhi,Mango,3329.00
19-May-16,Delhi,Mango,4015.00
19-May-16,Delhi,Mango,4140.00
19-May-16,Delhi,Mango,2321.00
19-May-16,Delhi,Mango,3950.00
18-May-16,Delhi,Mango,3994.00
18-May-16,Delhi,Mango,4140.00
18-May-16,Delhi,Mango,2321.00
18-May-16,Delhi,Mango,3830.00
17-May-16,Delhi,Mango,4066.00
17-May-16,Delhi,Mango,4140.00
17-May-16,Delhi,Mango,2321.00
17-May-16,Delhi,Mango,3562.00
16-May-16,Delhi,Mango,4208.00
16-May-16,Delhi,Mango,4140.00
16-May-16,Delhi,Mango,2321.00
16-May-16,Delhi,Mango,4100.00
14-May-16,Delhi,Mango,4354.00
14-May-16,Delhi,Mango,4354.00
14-May-16,Delhi,Mango,2321.00
14-May-16,Delhi,Mango,5700.00
13-May-16,Delhi,Mango,4524.00
13-May-16,Delhi,Mango,4486.00
13-May-16,Delhi,Mango,2321.00
13-May-16,Delhi,Mango,6000.00
12-May-16,Delhi,Mango,4692.00
12-May-16,Delhi,Mango,4671.00
12-May-16,Delhi,Mango,2321.00
12-May-16,Delhi,Mango,7250.00
11-May-16,Delhi,Mango,4499.00
11-May-16,Delhi,Mango,4271.00
11-May-16,Delhi,Mango,2321.00
11-May-16,Delhi,Mango,7650.00
10-May-16,Delhi,Mango,5438.00
10-May-16,Delhi,Mango,3760.00
10-May-16,Delhi,Mango,6000.00
09-May-16,Delhi,Mango,4346.00
09-May-16,Delhi,Mango,4076.00
09-May-16,Delhi,Mango,2321.00
09-May-16,Delhi,Mango,6525.00
07-May-16,Delhi,Mango,4284.00
07-May-16,Delhi,Mango,2321.00
07-May-16,Delhi,Mango,6525.00
06-May-16,Delhi,Mango,4455.00
06-May-16,Delhi,Mango,4056.00
06-May-16,Delhi,Mango,2321.00
06-May-16,Delhi,Mango,6525.00
05-May-16,Delhi,Mango,4455.00
05-May-16,Delhi,Mango,4056.00
05-May-16,Delhi,Mango,2321.00
05-May-16,Delhi,Mango,6525.00
04-May-16,Delhi,Mango,4575.00
04-May-16,Delhi,Mango,4355.00
04-May-16,Delhi,Mango,3629.00
04-May-16,Delhi,Mango,6000.00
03-May-16,Delhi,Mango,4355.00
03-May-16,Delhi,Mango,3485.00
03-May-16,Delhi,Mango,6000.00
02-May-16,Delhi,Mango,4586.00
02-May-16,Delhi,Mango,4243.00
02-May-16,Delhi,Mango,5200.00
02-May-16,Delhi,Mango,5925.00
30-Apr-16,Delhi,Mango,4751.00
30-Apr-16,Delhi,Mango,3725.00
30-Apr-16,Delhi,Mango,5200.00
30-Apr-16,Delhi,Mango,5925.00
29-Apr-16,Delhi,Mango,4869.00
29-Apr-16,Delhi,Mango,4118.00
29-Apr-16,Delhi,Mango,5200.00
29-Apr-16,Delhi,Mango,6925.00
28-Apr-16,Delhi,Mango,4869.00
28-Apr-16,Delhi,Mango,4118.00
28-Apr-16,Delhi,Mango,4693.00
28-Apr-16,Delhi,Mango,7700.00
27-Apr-16,Delhi,Mango,4985.00
27-Apr-16,Delhi,Mango,4386.00
27-Apr-16,Delhi,Mango,4693.00
27-Apr-16,Delhi,Mango,7750.00
26-Apr-16,Delhi,Mango,5374.00
26-Apr-16,Delhi,Mango,4893.00
25-Apr-16,Delhi,Mango,5374.00
25-Apr-16,Delhi,Mango,4893.00
23-Apr-16,Delhi,Mango,5440.00
23-Apr-16,Delhi,Mango,4571.00
23-Apr-16,Delhi,Mango,4893.00
22-Apr-16,Delhi,Mango,5474.00
22-Apr-16,Delhi,Mango,4571.00
22-Apr-16,Delhi,Mango,4893.00
21-Apr-16,Delhi,Mango,5357.00
21-Apr-16,Delhi,Mango,4571.00
21-Apr-16,Delhi,Mango,6000.00
20-Apr-16,Delhi,Mango,4769.00
20-Apr-16,Delhi,Mango,6000.00
20-Apr-16,Delhi,Mango,6000.00
19-Apr-16,Delhi,Mango,5445.00
19-Apr-16,Delhi,Mango,4571.00
19-Apr-16,Delhi,Mango,4714.00
19-Apr-16,Delhi,Mango,7000.00
18-Apr-16,Delhi,Mango,6132.00
18-Apr-16,Delhi,Mango,4643.00
18-Apr-16,Delhi,Mango,4714.00
18-Apr-16,Delhi,Mango,7000.00
16-Apr-16,Delhi,Mango,6000.00
16-Apr-16,Delhi,Mango,4332.00
16-Apr-16,Delhi,Mango,4714.00
16-Apr-16,Delhi,Mango,6500.00
15-Apr-16,Delhi,Mango,5179.00
15-Apr-16,Delhi,Mango,4607.00
15-Apr-16,Delhi,Mango,6500.00
14-Apr-16,Delhi,Mango,5357.00
14-Apr-16,Delhi,Mango,4607.00
14-Apr-16,Delhi,Mango,6500.00
13-Apr-16,Delhi,Mango,5357.00
13-Apr-16,Delhi,Mango,4607.00
13-Apr-16,Delhi,Mango,6500.00
12-Apr-16,Delhi,Mango,5357.00
12-Apr-16,Delhi,Mango,4607.00
12-Apr-16,Delhi,Mango,7000.00
09-Apr-16,Delhi,Mango,4732.00
09-Apr-16,Delhi,Mango,6000.00
09-Apr-16,Delhi,Mango,6000.00
08-Apr-16,Delhi,Mango,4464.00
08-Apr-16,Delhi,Mango,5200.00
08-Apr-16,Delhi,Mango,6000.00
07-Apr-16,Delhi,Mango,4464.00
07-Apr-16,Delhi,Mango,6000.00
07-Apr-16,Delhi,Mango,6000.00
06-Apr-16,Delhi,Mango,4464.00
06-Apr-16,Delhi,Mango,6000.00
06-Apr-16,Delhi,Mango,6500.00
05-Apr-16,Delhi,Mango,4464.00
05-Apr-16,Delhi,Mango,6000.00
04-Apr-16,Delhi,Mango,4643.00
04-Apr-16,Delhi,Mango,6000.00
02-Apr-16,Delhi,Mango,6291.00
02-Apr-16,Delhi,Mango,4643.00
02-Apr-16,Delhi,Mango,6000.00
01-Apr-16,Delhi,Mango,6366.00
01-Apr-16,Delhi,Mango,4643.00
01-Apr-16,Delhi,Mango,5000.00
31-Mar-16,Delhi,Mango,6291.00
31-Mar-16,Delhi,Mango,4929.00
31-Mar-16,Delhi,Mango,5000.00
30-Mar-16,Delhi,Mango,6291.00
30-Mar-16,Delhi,Mango,4929.00
30-Mar-16,Delhi,Mango,5500.00
29-Mar-16,Delhi,Mango,6291.00
29-Mar-16,Delhi,Mango,5000.00
29-Mar-16,Delhi,Mango,5533.00
28-Mar-16,Delhi,Mango,5000.00
28-Mar-16,Delhi,Mango,5533.00
26-Mar-16,Delhi,Mango,5000.00
25-Mar-16,Delhi,Mango,5714.00
23-Mar-16,Delhi,Mango,6429.00
22-Mar-16,Delhi,Mango,6429.00
21-Mar-16,Delhi,Mango,6429.00
19-Mar-16,Delhi,Mango,9600.00
19-Mar-16,Delhi,Mango,8200.00
19-Mar-16,Delhi,Mango,6607.00
18-Mar-16,Delhi,Mango,9000.00
18-Mar-16,Delhi,Mango,6607.00
22-Sep-15,Delhi,Mango,20000.00
21-Sep-15,Delhi,Mango,20000.00
19-Sep-15,Delhi,Mango,2000.00
18-Sep-15,Delhi,Mango,19000.00
17-Sep-15,Delhi,Mango,18000.00
16-Sep-15,Delhi,Mango,18000.00
14-Sep-15,Delhi,Mango,11429.00
12-Sep-15,Delhi,Mango,11429.00
11-Sep-15,Delhi,Mango,11429.00
10-Sep-15,Delhi,Mango,10714.00
08-Sep-15,Delhi,Mango,8500.00
08-Sep-15,Delhi,Mango,5375.00
07-Sep-15,Delhi,Mango,8500.00
07-Sep-15,Delhi,Mango,5375.00
05-Sep-15,Delhi,Mango,3571.00
05-Sep-15,Delhi,Mango,8500.00
05-Sep-15,Delhi,Mango,5375.00
04-Sep-15,Delhi,Mango,3571.00
04-Sep-15,Delhi,Mango,9500.00
04-Sep-15,Delhi,Mango,5375.00
03-Sep-15,Delhi,Mango,3571.00
03-Sep-15,Delhi,Mango,10500.00
03-Sep-15,Delhi,Mango,5375.00
02-Sep-15,Delhi,Mango,3571.00
02-Sep-15,Delhi,Mango,10500.00
02-Sep-15,Delhi,Mango,5125.00
01-Sep-15,Delhi,Mango,3571.00
01-Sep-15,Delhi,Mango,5750.00
01-Sep-15,Delhi,Mango,4688.00
31-Aug-15,Delhi,Mango,3571.00
31-Aug-15,Delhi,Mango,5750.00
31-Aug-15,Delhi,Mango,3625.00
29-Aug-15,Delhi,Mango,3571.00
29-Aug-15,Delhi,Mango,5750.00
29-Aug-15,Delhi,Mango,3313.00
28-Aug-15,Delhi,Mango,3571.00
28-Aug-15,Delhi,Mango,7250.00
27-Aug-15,Delhi,Mango,3571.00
27-Aug-15,Delhi,Mango,6750.00
27-Aug-15,Delhi,Mango,4063.00
26-Aug-15,Delhi,Mango,3571.00
26-Aug-15,Delhi,Mango,6000.00
26-Aug-15,Delhi,Mango,4063.00
25-Aug-15,Delhi,Mango,3571.00
25-Aug-15,Delhi,Mango,5650.00
25-Aug-15,Delhi,Mango,3125.00
24-Aug-15,Delhi,Mango,3571.00
24-Aug-15,Delhi,Mango,5650.00
24-Aug-15,Delhi,Mango,3125.00
22-Aug-15,Delhi,Mango,3571.00
22-Aug-15,Delhi,Mango,5200.00
22-Aug-15,Delhi,Mango,3444.00
22-Aug-15,Delhi,Mango,2313.00
21-Aug-15,Delhi,Mango,3571.00
21-Aug-15,Delhi,Mango,5375.00
21-Aug-15,Delhi,Mango,3494.00
21-Aug-15,Delhi,Mango,2313.00
20-Aug-15,Delhi,Mango,3571.00
20-Aug-15,Delhi,Mango,4875.00
20-Aug-15,Delhi,Mango,3669.00
20-Aug-15,Delhi,Mango,2313.00
19-Aug-15,Delhi,Mango,3571.00
19-Aug-15,Delhi,Mango,5250.00
19-Aug-15,Delhi,Mango,3369.00
19-Aug-15,Delhi,Mango,2313.00
18-Aug-15,Delhi,Mango,3571.00
18-Aug-15,Delhi,Mango,5250.00
18-Aug-15,Delhi,Mango,3369.00
18-Aug-15,Delhi,Mango,2313.00
17-Aug-15,Delhi,Mango,3571.00
17-Aug-15,Delhi,Mango,4375.00
17-Aug-15,Delhi,Mango,3369.00
17-Aug-15,Delhi,Mango,2125.00
14-Aug-15,Delhi,Mango,3571.00
14-Aug-15,Delhi,Mango,3500.00
14-Aug-15,Delhi,Mango,2831.00
14-Aug-15,Delhi,Mango,1750.00
13-Aug-15,Delhi,Mango,3571.00
13-Aug-15,Delhi,Mango,4500.00
13-Aug-15,Delhi,Mango,2894.00
13-Aug-15,Delhi,Mango,1750.00
12-Aug-15,Delhi,Mango,3550.00
12-Aug-15,Delhi,Mango,2894.00
12-Aug-15,Delhi,Mango,1750.00
11-Aug-15,Delhi,Mango,3425.00
11-Aug-15,Delhi,Mango,2831.00
11-Aug-15,Delhi,Mango,1875.00
10-Aug-15,Delhi,Mango,2831.00
10-Aug-15,Delhi,Mango,2831.00
10-Aug-15,Delhi,Mango,2000.00
08-Aug-15,Delhi,Mango,3550.00
08-Aug-15,Delhi,Mango,2831.00
08-Aug-15,Delhi,Mango,1813.00
07-Aug-15,Delhi,Mango,3550.00
07-Aug-15,Delhi,Mango,2831.00
07-Aug-15,Delhi,Mango,1875.00
